business_id,evidence_group,candidate_id,valid,heuristic_score,budget-reduction_loss,fixed-budget-mix_loss,budget-growth_loss,economic-ceiling_loss,budget-reduction_uncapped_loss,fixed-budget-mix_uncapped_loss,budget-growth_uncapped_loss,economic-ceiling_uncapped_loss,mean_loss,p90_loss,risk,uncapped_mean_loss,uncapped_p90_loss,uncapped_risk
amss-v10-085,paid-social-experiment,V6-C01 · benchmark-gap-fill,true,40.19993194426109,0.03220583656925674,0.03253406984583551,0.018895093240441894,0.025836811190766563,0.03220583656925674,0.03253406984583551,0.018895093240441894,0.025836811190766563,0.027367952711575175,0.03243559986286188,0.029141629214525525,0.027367952711575175,0.03243559986286188,0.029141629214525525
amss-v10-085,paid-social-experiment,V6-C01 · experiments-only,true,30.6893908149044,0.5329299978634999,0.5315991700127549,0.22469454308131728,0.11729314560707362,0.5329299978634999,0.5315991700127549,0.22469454308131728,0.11729314560707362,0.35162921414116144,0.5325307495082765,0.4149447515196517,0.35162921414116144,0.5325307495082765,0.4149447515196517
amss-v10-085,paid-social-experiment,V6-C02 · benchmark-gap-fill,true,44.380671058145154,0.07791757660020603,0.07894343151476167,0,0.008867968340539534,0.07791757660020603,0.07894343151476167,0,0.008867968340539534,0.04143224411387681,0.07863567504039498,0.054453444938158166,0.04143224411387681,0.07863567504039498,0.054453444938158166
amss-v10-085,paid-social-experiment,V6-C02 · experiments-only,true,40.28663481408201,0.07791757660020603,0.07894343151476167,0,0.008867968340539534,0.07791757660020603,0.07894343151476167,0,0.008867968340539534,0.04143224411387681,0.07863567504039498,0.054453444938158166,0.04143224411387681,0.07863567504039498,0.054453444938158166
amss-v10-085,paid-social-experiment,V6-C03 · benchmark-gap-fill,true,41.1266545697855,0.04741222237513216,0.04950503607125225,0.08978718738052703,0.14812148888253943,0.04741222237513216,0.04950503607125225,0.08978718738052703,0.14812148888253943,0.08370648367736272,0.1306211984319357,0.10012663384146325,0.08370648367736272,0.1306211984319357,0.10012663384146325
amss-v10-085,paid-social-experiment,V6-C03 · experiments-only,true,27.84729884304174,0.24152231918800188,0.24184011172703465,0.05307827147422842,0.06567417485291514,0.24152231918800188,0.24184011172703465,0.05307827147422842,0.06567417485291514,0.150528719310545,0.24174477396532484,0.18245433843971795,0.150528719310545,0.24174477396532484,0.18245433843971795
amss-v10-085,paid-social-experiment,V6-C04 · benchmark-gap-fill,true,41.12540064921172,0.04741222237513216,0.04950503607125225,0.08978718738052703,0.06389492968129894,0.04741222237513216,0.04950503607125225,0.08978718738052703,0.06389492968129894,0.0626498438770526,0.08201951007075861,0.0694292270448497,0.0626498438770526,0.08201951007075861,0.0694292270448497
amss-v10-085,paid-social-experiment,V6-C04 · experiments-only,true,27.72327201412218,0.24152231918800188,0.24184011172703465,0.05307827147422842,0.06567417485291514,0.24152231918800188,0.24184011172703465,0.05307827147422842,0.06567417485291514,0.150528719310545,0.24174477396532484,0.18245433843971795,0.150528719310545,0.24174477396532484,0.18245433843971795
amss-v10-085,paid-social-experiment,V6-C05 · benchmark-gap-fill,true,44.1574113879239,0.07493525593274479,0.07366604838087079,0.08978718738052703,0.06389492968129894,0.07493525593274479,0.07366604838087079,0.08978718738052703,0.06389492968129894,0.07557085534386039,0.08533160794619235,0.07898711875467658,0.07557085534386039,0.08533160794619235,0.07898711875467658
amss-v10-085,paid-social-experiment,V6-C05 · experiments-only,true,27.680422086103658,0.24152231918800188,0.24184011172703465,0.05307827147422842,0.06567417485291514,0.24152231918800188,0.24184011172703465,0.05307827147422842,0.06567417485291514,0.150528719310545,0.24174477396532484,0.18245433843971795,0.150528719310545,0.24174477396532484,0.18245433843971795
